Station,Measurement,Messgrösse,Messwert,Einheit,Retrieved
Bunthaus,14.11.2025 15:20,Chlorophyll Kieselalgen,3.9,µg/l,2025-11-15T02:00:02.143873Z
Bunthaus,14.11.2025 15:20,Chlorophyll (gesamt),10.5,µg/l,2025-11-15T02:00:02.143873Z
Bunthaus,14.11.2025 15:50,Wassertemperatur,8.8,°C,2025-11-15T02:00:02.143873Z
Bunthaus,14.11.2025 15:50,pH-Wert,7.9,ohne,2025-11-15T02:00:02.143873Z
Bunthaus,14.11.2025 15:50,Sauerstoffsättigung,97.5,%,2025-11-15T02:00:02.143873Z
Bunthaus,14.11.2025 15:50,Sauerstoffkonzentration,11.3,mg/l,2025-11-15T02:00:02.143873Z
Bunthaus,14.11.2025 15:50,Trübung,10.3,FNU,2025-11-15T02:00:02.143873Z
Blankenese,14.11.2025 15:50,pH-Wert,7.8,ohne,2025-11-15T02:00:02.205275Z
Blankenese,14.11.2025 15:50,Sauerstoffsättigung,86.1,%,2025-11-15T02:00:02.205275Z
Blankenese,14.11.2025 15:50,Sauerstoffkonzentration,9.8,mg/l,2025-11-15T02:00:02.205275Z
Blankenese,14.11.2025 15:50,Trübung,46.0,FNU,2025-11-15T02:00:02.205275Z
Blankenese,14.11.2025 15:50,Wassertemperatur,9.4,°C,2025-11-15T02:00:02.205275Z
Bunthaus,15.11.2025 06:40,Chlorophyll Kieselalgen,2.8,µg/l,2025-11-15T08:00:02.021653Z
Bunthaus,15.11.2025 06:40,Chlorophyll Grünalgen,4.0,µg/l,2025-11-15T08:00:02.021653Z
Bunthaus,15.11.2025 06:40,Chlorophyll (gesamt),9.8,µg/l,2025-11-15T08:00:02.021653Z
Bunthaus,15.11.2025 06:50,Trübung,11.4,FNU,2025-11-15T08:00:02.021653Z
Bunthaus,15.11.2025 06:50,Sauerstoffsättigung,96.6,%,2025-11-15T08:00:02.021653Z
Bunthaus,15.11.2025 06:50,Sauerstoffkonzentration,11.2,mg/l,2025-11-15T08:00:02.021653Z
Bunthaus,15.11.2025 06:50,pH-Wert,7.9,ohne,2025-11-15T08:00:02.021653Z
Bunthaus,15.11.2025 06:50,Wassertemperatur,8.7,°C,2025-11-15T08:00:02.021653Z
Blankenese,15.11.2025 06:50,Trübung,34.1,FNU,2025-11-15T08:00:02.105367Z
Blankenese,15.11.2025 06:50,Sauerstoffkonzentration,10.1,mg/l,2025-11-15T08:00:02.105367Z
Blankenese,15.11.2025 06:50,pH-Wert,7.8,ohne,2025-11-15T08:00:02.105367Z
Blankenese,15.11.2025 06:50,Wassertemperatur,9.1,°C,2025-11-15T08:00:02.105367Z
Blankenese,15.11.2025 06:50,Sauerstoffsättigung,88.1,%,2025-11-15T08:00:02.105367Z
Bunthaus,15.11.2025 06:40,Chlorophyll Kieselalgen,2.8,µg/l,2025-11-15T11:00:03.001320Z
Bunthaus,15.11.2025 06:40,Chlorophyll Grünalgen,4.0,µg/l,2025-11-15T11:00:03.001320Z
Bunthaus,15.11.2025 06:40,Chlorophyll (gesamt),9.8,µg/l,2025-11-15T11:00:03.001320Z
Bunthaus,15.11.2025 06:50,Trübung,11.4,FNU,2025-11-15T11:00:03.001320Z
Bunthaus,15.11.2025 06:50,Sauerstoffsättigung,96.6,%,2025-11-15T11:00:03.001320Z
Bunthaus,15.11.2025 06:50,Sauerstoffkonzentration,11.2,mg/l,2025-11-15T11:00:03.001320Z
Bunthaus,15.11.2025 06:50,pH-Wert,7.9,ohne,2025-11-15T11:00:03.001320Z
Bunthaus,15.11.2025 06:50,Wassertemperatur,8.7,°C,2025-11-15T11:00:03.001320Z
Blankenese,15.11.2025 06:50,Trübung,34.1,FNU,2025-11-15T11:00:03.085429Z
Blankenese,15.11.2025 06:50,Sauerstoffkonzentration,10.1,mg/l,2025-11-15T11:00:03.085429Z
Blankenese,15.11.2025 06:50,pH-Wert,7.8,ohne,2025-11-15T11:00:03.085429Z
Blankenese,15.11.2025 06:50,Wassertemperatur,9.1,°C,2025-11-15T11:00:03.085429Z
Blankenese,15.11.2025 06:50,Sauerstoffsättigung,88.1,%,2025-11-15T11:00:03.085429Z
Bunthaus,15.11.2025 11:00,Chlorophyll Kieselalgen,3.2,µg/l,2025-11-15T14:00:02.303435Z
Bunthaus,15.11.2025 11:00,Chlorophyll (gesamt),7.2,µg/l,2025-11-15T14:00:02.303435Z
Bunthaus,15.11.2025 11:00,Chlorophyll Grünalgen,1.4,µg/l,2025-11-15T14:00:02.303435Z
Bunthaus,15.11.2025 11:50,Sauerstoffsättigung,96.0,%,2025-11-15T14:00:02.303435Z
Bunthaus,15.11.2025 11:50,Wassertemperatur,8.7,°C,2025-11-15T14:00:02.303435Z
Bunthaus,15.11.2025 11:50,Sauerstoffkonzentration,11.1,mg/l,2025-11-15T14:00:02.303435Z
Bunthaus,15.11.2025 11:50,Trübung,9.6,FNU,2025-11-15T14:00:02.303435Z
Bunthaus,15.11.2025 11:50,pH-Wert,7.9,ohne,2025-11-15T14:00:02.303435Z
Blankenese,15.11.2025 11:50,pH-Wert,7.8,ohne,2025-11-15T14:00:02.364035Z
Blankenese,15.11.2025 11:50,Sauerstoffsättigung,84.7,%,2025-11-15T14:00:02.364035Z
Blankenese,15.11.2025 11:50,Trübung,51.7,FNU,2025-11-15T14:00:02.364035Z
Blankenese,15.11.2025 11:50,Wassertemperatur,9.3,°C,2025-11-15T14:00:02.364035Z
Blankenese,15.11.2025 11:50,Sauerstoffkonzentration,9.6,mg/l,2025-11-15T14:00:02.364035Z
Bunthaus,15.11.2025 15:30,Chlorophyll Kieselalgen,3.6,µg/l,2025-11-15T17:00:01.564179Z
Bunthaus,15.11.2025 15:30,Chlorophyll Grünalgen,2.9,µg/l,2025-11-15T17:00:01.564179Z
Bunthaus,15.11.2025 15:30,Chlorophyll (gesamt),8.8,µg/l,2025-11-15T17:00:01.564179Z
Bunthaus,15.11.2025 15:50,Sauerstoffsättigung,96.8,%,2025-11-15T17:00:01.564179Z
Bunthaus,15.11.2025 15:50,pH-Wert,7.9,ohne,2025-11-15T17:00:01.564179Z
Bunthaus,15.11.2025 15:50,Sauerstoffkonzentration,11.3,mg/l,2025-11-15T17:00:01.564179Z
Bunthaus,15.11.2025 15:50,Wassertemperatur,8.6,°C,2025-11-15T17:00:01.564179Z
Bunthaus,15.11.2025 15:50,Trübung,11.9,FNU,2025-11-15T17:00:01.564179Z
Blankenese,15.11.2025 15:50,Wassertemperatur,9.2,°C,2025-11-15T17:00:01.649392Z
Blankenese,15.11.2025 15:50,pH-Wert,7.8,ohne,2025-11-15T17:00:01.649392Z
Blankenese,15.11.2025 15:50,Sauerstoffsättigung,86.7,%,2025-11-15T17:00:01.649392Z
Blankenese,15.11.2025 15:50,Sauerstoffkonzentration,9.9,mg/l,2025-11-15T17:00:01.649392Z
Blankenese,15.11.2025 15:50,Trübung,85.4,FNU,2025-11-15T17:00:01.649392Z
Bunthaus,15.11.2025 15:30,Chlorophyll Kieselalgen,3.6,µg/l,2025-11-15T23:00:02.364141Z
Bunthaus,15.11.2025 15:30,Chlorophyll Grünalgen,2.9,µg/l,2025-11-15T23:00:02.364141Z
Bunthaus,15.11.2025 15:30,Chlorophyll (gesamt),8.8,µg/l,2025-11-15T23:00:02.364141Z
Bunthaus,15.11.2025 15:50,Sauerstoffsättigung,96.8,%,2025-11-15T23:00:02.364141Z
Bunthaus,15.11.2025 15:50,pH-Wert,7.9,ohne,2025-11-15T23:00:02.364141Z
Bunthaus,15.11.2025 15:50,Sauerstoffkonzentration,11.3,mg/l,2025-11-15T23:00:02.364141Z
Bunthaus,15.11.2025 15:50,Wassertemperatur,8.6,°C,2025-11-15T23:00:02.364141Z
Bunthaus,15.11.2025 15:50,Trübung,11.9,FNU,2025-11-15T23:00:02.364141Z
Blankenese,15.11.2025 15:50,Wassertemperatur,9.2,°C,2025-11-15T23:00:02.443513Z
Blankenese,15.11.2025 15:50,pH-Wert,7.8,ohne,2025-11-15T23:00:02.443513Z
Blankenese,15.11.2025 15:50,Sauerstoffsättigung,86.7,%,2025-11-15T23:00:02.443513Z
Blankenese,15.11.2025 15:50,Sauerstoffkonzentration,9.9,mg/l,2025-11-15T23:00:02.443513Z
Blankenese,15.11.2025 15:50,Trübung,85.4,FNU,2025-11-15T23:00:02.443513Z
Bunthaus,15.11.2025 15:30,Chlorophyll Kieselalgen,3.6,µg/l,2025-11-16T02:00:02.239095Z
Bunthaus,15.11.2025 15:30,Chlorophyll Grünalgen,2.9,µg/l,2025-11-16T02:00:02.239095Z
Bunthaus,15.11.2025 15:30,Chlorophyll (gesamt),8.8,µg/l,2025-11-16T02:00:02.239095Z
Bunthaus,15.11.2025 15:50,Sauerstoffsättigung,96.8,%,2025-11-16T02:00:02.239095Z
Bunthaus,15.11.2025 15:50,pH-Wert,7.9,ohne,2025-11-16T02:00:02.239095Z
Bunthaus,15.11.2025 15:50,Sauerstoffkonzentration,11.3,mg/l,2025-11-16T02:00:02.239095Z
Bunthaus,15.11.2025 15:50,Wassertemperatur,8.6,°C,2025-11-16T02:00:02.239095Z
Bunthaus,15.11.2025 15:50,Trübung,11.9,FNU,2025-11-16T02:00:02.239095Z
Blankenese,15.11.2025 15:50,Wassertemperatur,9.2,°C,2025-11-16T02:00:02.297766Z
Blankenese,15.11.2025 15:50,pH-Wert,7.8,ohne,2025-11-16T02:00:02.297766Z
Blankenese,15.11.2025 15:50,Sauerstoffsättigung,86.7,%,2025-11-16T02:00:02.297766Z
Blankenese,15.11.2025 15:50,Sauerstoffkonzentration,9.9,mg/l,2025-11-16T02:00:02.297766Z
Blankenese,15.11.2025 15:50,Trübung,85.4,FNU,2025-11-16T02:00:02.297766Z
Bunthaus,15.11.2025 15:30,Chlorophyll Kieselalgen,3.6,µg/l,2025-11-16T05:01:54.392934Z
Bunthaus,15.11.2025 15:30,Chlorophyll Grünalgen,2.9,µg/l,2025-11-16T05:01:54.392934Z
Bunthaus,15.11.2025 15:30,Chlorophyll (gesamt),8.8,µg/l,2025-11-16T05:01:54.392934Z
Bunthaus,15.11.2025 15:50,Sauerstoffsättigung,96.8,%,2025-11-16T05:01:54.392934Z
Bunthaus,15.11.2025 15:50,pH-Wert,7.9,ohne,2025-11-16T05:01:54.392934Z
Bunthaus,15.11.2025 15:50,Sauerstoffkonzentration,11.3,mg/l,2025-11-16T05:01:54.392934Z
Bunthaus,15.11.2025 15:50,Wassertemperatur,8.6,°C,2025-11-16T05:01:54.392934Z
Bunthaus,15.11.2025 15:50,Trübung,11.9,FNU,2025-11-16T05:01:54.392934Z
Blankenese,15.11.2025 15:50,Wassertemperatur,9.2,°C,2025-11-16T05:01:54.480218Z
Blankenese,15.11.2025 15:50,pH-Wert,7.8,ohne,2025-11-16T05:01:54.480218Z
Blankenese,15.11.2025 15:50,Sauerstoffsättigung,86.7,%,2025-11-16T05:01:54.480218Z
Blankenese,15.11.2025 15:50,Sauerstoffkonzentration,9.9,mg/l,2025-11-16T05:01:54.480218Z
Blankenese,15.11.2025 15:50,Trübung,85.4,FNU,2025-11-16T05:01:54.480218Z
Bunthaus,16.11.2025 06:50,Chlorophyll Kieselalgen,2.8,µg/l,2025-11-16T08:00:01.886096Z
Bunthaus,16.11.2025 06:50,Chlorophyll Grünalgen,3.9,µg/l,2025-11-16T08:00:01.886096Z
Bunthaus,16.11.2025 06:50,pH-Wert,7.9,ohne,2025-11-16T08:00:01.886096Z
Bunthaus,16.11.2025 06:50,Sauerstoffsättigung,97.2,%,2025-11-16T08:00:01.886096Z
Bunthaus,16.11.2025 06:50,Wassertemperatur,8.3,°C,2025-11-16T08:00:01.886096Z
Bunthaus,16.11.2025 06:50,Sauerstoffkonzentration,11.4,mg/l,2025-11-16T08:00:01.886096Z
Bunthaus,16.11.2025 06:50,Chlorophyll (gesamt),9.6,µg/l,2025-11-16T08:00:01.886096Z
Bunthaus,16.11.2025 06:50,Trübung,12.0,FNU,2025-11-16T08:00:01.886096Z
Blankenese,16.11.2025 06:50,pH-Wert,7.8,ohne,2025-11-16T08:00:01.968126Z
Blankenese,16.11.2025 06:50,Wassertemperatur,9.0,°C,2025-11-16T08:00:01.968126Z
Blankenese,16.11.2025 06:50,Sauerstoffsättigung,87.6,%,2025-11-16T08:00:01.968126Z
Blankenese,16.11.2025 06:50,Trübung,37.7,FNU,2025-11-16T08:00:01.968126Z
Blankenese,16.11.2025 06:50,Sauerstoffkonzentration,10.0,mg/l,2025-11-16T08:00:01.968126Z
Bunthaus,16.11.2025 06:50,Chlorophyll Kieselalgen,2.8,µg/l,2025-11-16T11:00:02.386218Z
Bunthaus,16.11.2025 06:50,Chlorophyll Grünalgen,3.9,µg/l,2025-11-16T11:00:02.386218Z
Bunthaus,16.11.2025 06:50,pH-Wert,7.9,ohne,2025-11-16T11:00:02.386218Z
Bunthaus,16.11.2025 06:50,Sauerstoffsättigung,97.2,%,2025-11-16T11:00:02.386218Z
Bunthaus,16.11.2025 06:50,Wassertemperatur,8.3,°C,2025-11-16T11:00:02.386218Z
Bunthaus,16.11.2025 06:50,Sauerstoffkonzentration,11.4,mg/l,2025-11-16T11:00:02.386218Z
Bunthaus,16.11.2025 06:50,Chlorophyll (gesamt),9.6,µg/l,2025-11-16T11:00:02.386218Z
Bunthaus,16.11.2025 06:50,Trübung,12.0,FNU,2025-11-16T11:00:02.386218Z
Blankenese,16.11.2025 06:50,pH-Wert,7.8,ohne,2025-11-16T11:00:02.447812Z
Blankenese,16.11.2025 06:50,Wassertemperatur,9.0,°C,2025-11-16T11:00:02.447812Z
Blankenese,16.11.2025 06:50,Sauerstoffsättigung,87.6,%,2025-11-16T11:00:02.447812Z
Blankenese,16.11.2025 06:50,Trübung,37.7,FNU,2025-11-16T11:00:02.447812Z
Blankenese,16.11.2025 06:50,Sauerstoffkonzentration,10.0,mg/l,2025-11-16T11:00:02.447812Z
Bunthaus,16.11.2025 11:10,Chlorophyll Grünalgen,0.0,µg/l,2025-11-16T14:00:02.482532Z
Bunthaus,16.11.2025 11:10,Chlorophyll Kieselalgen,0.0,µg/l,2025-11-16T14:00:02.482532Z
Bunthaus,16.11.2025 11:10,Chlorophyll (gesamt),3.7,µg/l,2025-11-16T14:00:02.482532Z
Bunthaus,16.11.2025 11:50,Trübung,12.6,FNU,2025-11-16T14:00:02.482532Z
Bunthaus,16.11.2025 11:50,pH-Wert,7.9,ohne,2025-11-16T14:00:02.482532Z
Bunthaus,16.11.2025 11:50,Sauerstoffsättigung,96.0,%,2025-11-16T14:00:02.482532Z
Bunthaus,16.11.2025 11:50,Sauerstoffkonzentration,11.2,mg/l,2025-11-16T14:00:02.482532Z
Bunthaus,16.11.2025 11:50,Wassertemperatur,8.3,°C,2025-11-16T14:00:02.482532Z
Blankenese,16.11.2025 11:50,pH-Wert,7.8,ohne,2025-11-16T14:00:02.570849Z
Blankenese,16.11.2025 11:50,Sauerstoffsättigung,84.2,%,2025-11-16T14:00:02.570849Z
Blankenese,16.11.2025 11:50,Sauerstoffkonzentration,9.6,mg/l,2025-11-16T14:00:02.570849Z
Blankenese,16.11.2025 11:50,Trübung,95.9,FNU,2025-11-16T14:00:02.570849Z
Blankenese,16.11.2025 11:50,Wassertemperatur,9.1,°C,2025-11-16T14:00:02.570849Z
Bunthaus,16.11.2025 15:40,Chlorophyll (gesamt),9.9,µg/l,2025-11-16T17:00:01.888111Z
Bunthaus,16.11.2025 15:40,Chlorophyll Grünalgen,4.3,µg/l,2025-11-16T17:00:01.888111Z
Bunthaus,16.11.2025 15:40,Chlorophyll Kieselalgen,3.6,µg/l,2025-11-16T17:00:01.888111Z
Bunthaus,16.11.2025 15:50,Wassertemperatur,8.4,°C,2025-11-16T17:00:01.888111Z
Bunthaus,16.11.2025 15:50,Sauerstoffsättigung,95.1,%,2025-11-16T17:00:01.888111Z
Bunthaus,16.11.2025 15:50,pH-Wert,7.9,ohne,2025-11-16T17:00:01.888111Z
Bunthaus,16.11.2025 15:50,Sauerstoffkonzentration,11.1,mg/l,2025-11-16T17:00:01.888111Z
Bunthaus,16.11.2025 15:50,Trübung,12.2,FNU,2025-11-16T17:00:01.888111Z
Blankenese,16.11.2025 15:50,Sauerstoffkonzentration,9.5,mg/l,2025-11-16T17:00:01.968040Z
Blankenese,16.11.2025 15:50,pH-Wert,7.8,ohne,2025-11-16T17:00:01.968040Z
Blankenese,16.11.2025 15:50,Trübung,89.6,FNU,2025-11-16T17:00:01.968040Z
Blankenese,16.11.2025 15:50,Wassertemperatur,9.1,°C,2025-11-16T17:00:01.968040Z
Blankenese,16.11.2025 15:50,Sauerstoffsättigung,83.5,%,2025-11-16T17:00:01.968040Z
Bunthaus,16.11.2025 15:40,Chlorophyll (gesamt),9.9,µg/l,2025-11-16T20:00:02.609018Z
Bunthaus,16.11.2025 15:40,Chlorophyll Grünalgen,4.3,µg/l,2025-11-16T20:00:02.609018Z
Bunthaus,16.11.2025 15:40,Chlorophyll Kieselalgen,3.6,µg/l,2025-11-16T20:00:02.609018Z
Bunthaus,16.11.2025 15:50,Wassertemperatur,8.4,°C,2025-11-16T20:00:02.609018Z
Bunthaus,16.11.2025 15:50,Sauerstoffsättigung,95.1,%,2025-11-16T20:00:02.609018Z
Bunthaus,16.11.2025 15:50,pH-Wert,7.9,ohne,2025-11-16T20:00:02.609018Z
Bunthaus,16.11.2025 15:50,Sauerstoffkonzentration,11.1,mg/l,2025-11-16T20:00:02.609018Z
Bunthaus,16.11.2025 15:50,Trübung,12.2,FNU,2025-11-16T20:00:02.609018Z
Blankenese,16.11.2025 15:50,Sauerstoffkonzentration,9.5,mg/l,2025-11-16T20:00:02.670665Z
Blankenese,16.11.2025 15:50,pH-Wert,7.8,ohne,2025-11-16T20:00:02.670665Z
Blankenese,16.11.2025 15:50,Trübung,89.6,FNU,2025-11-16T20:00:02.670665Z
Blankenese,16.11.2025 15:50,Wassertemperatur,9.1,°C,2025-11-16T20:00:02.670665Z
Blankenese,16.11.2025 15:50,Sauerstoffsättigung,83.5,%,2025-11-16T20:00:02.670665Z
Bunthaus,16.11.2025 15:40,Chlorophyll (gesamt),9.9,µg/l,2025-11-17T02:00:02.335690Z
Bunthaus,16.11.2025 15:40,Chlorophyll Grünalgen,4.3,µg/l,2025-11-17T02:00:02.335690Z
Bunthaus,16.11.2025 15:40,Chlorophyll Kieselalgen,3.6,µg/l,2025-11-17T02:00:02.335690Z
Bunthaus,16.11.2025 15:50,Wassertemperatur,8.4,°C,2025-11-17T02:00:02.335690Z
Bunthaus,16.11.2025 15:50,Sauerstoffsättigung,95.1,%,2025-11-17T02:00:02.335690Z
Bunthaus,16.11.2025 15:50,pH-Wert,7.9,ohne,2025-11-17T02:00:02.335690Z
Bunthaus,16.11.2025 15:50,Sauerstoffkonzentration,11.1,mg/l,2025-11-17T02:00:02.335690Z
Bunthaus,16.11.2025 15:50,Trübung,12.2,FNU,2025-11-17T02:00:02.335690Z
Blankenese,16.11.2025 15:50,Sauerstoffkonzentration,9.5,mg/l,2025-11-17T02:00:02.425784Z
Blankenese,16.11.2025 15:50,pH-Wert,7.8,ohne,2025-11-17T02:00:02.425784Z
Blankenese,16.11.2025 15:50,Trübung,89.6,FNU,2025-11-17T02:00:02.425784Z
Blankenese,16.11.2025 15:50,Wassertemperatur,9.1,°C,2025-11-17T02:00:02.425784Z
Blankenese,16.11.2025 15:50,Sauerstoffsättigung,83.5,%,2025-11-17T02:00:02.425784Z
Bunthaus,17.11.2025 05:50,Chlorophyll (gesamt),9.4,µg/l,2025-11-17T11:00:02.299957Z
Bunthaus,17.11.2025 05:50,Chlorophyll Grünalgen,3.8,µg/l,2025-11-17T11:00:02.299957Z
Bunthaus,17.11.2025 05:50,Chlorophyll Kieselalgen,2.8,µg/l,2025-11-17T11:00:02.299957Z
Bunthaus,17.11.2025 06:50,pH-Wert,7.9,ohne,2025-11-17T11:00:02.299957Z
Bunthaus,17.11.2025 06:50,Wassertemperatur,8.0,°C,2025-11-17T11:00:02.299957Z
Bunthaus,17.11.2025 06:50,Sauerstoffkonzentration,11.4,mg/l,2025-11-17T11:00:02.299957Z
Bunthaus,17.11.2025 06:50,Trübung,10.3,FNU,2025-11-17T11:00:02.299957Z
Bunthaus,17.11.2025 06:50,Sauerstoffsättigung,96.5,%,2025-11-17T11:00:02.299957Z
Blankenese,17.11.2025 07:00,Sauerstoffsättigung,85.4,%,2025-11-17T11:00:02.359572Z
Blankenese,17.11.2025 07:00,pH-Wert,7.8,ohne,2025-11-17T11:00:02.359572Z
Blankenese,17.11.2025 07:00,Wassertemperatur,8.9,°C,2025-11-17T11:00:02.359572Z
Blankenese,17.11.2025 07:00,Sauerstoffkonzentration,9.8,mg/l,2025-11-17T11:00:02.359572Z
Blankenese,17.11.2025 07:00,Trübung,60.2,FNU,2025-11-17T11:00:02.359572Z
Bunthaus,17.11.2025 11:20,Chlorophyll (gesamt),9.1,µg/l,2025-11-17T14:03:56.386236Z
Bunthaus,17.11.2025 11:20,Chlorophyll Grünalgen,3.5,µg/l,2025-11-17T14:03:56.386236Z
Bunthaus,17.11.2025 11:20,Chlorophyll Kieselalgen,3.2,µg/l,2025-11-17T14:03:56.386236Z
Bunthaus,17.11.2025 11:50,pH-Wert,7.9,ohne,2025-11-17T14:03:56.386236Z
Bunthaus,17.11.2025 11:50,Sauerstoffkonzentration,11.4,mg/l,2025-11-17T14:03:56.386236Z
Bunthaus,17.11.2025 11:50,Trübung,10.8,FNU,2025-11-17T14:03:56.386236Z
Bunthaus,17.11.2025 11:50,Wassertemperatur,7.9,°C,2025-11-17T14:03:56.386236Z
Bunthaus,17.11.2025 11:50,Sauerstoffsättigung,95.9,%,2025-11-17T14:03:56.386236Z
Blankenese,17.11.2025 12:00,Trübung,101.5,FNU,2025-11-17T14:03:56.451449Z
Blankenese,17.11.2025 12:00,Wassertemperatur,9.0,°C,2025-11-17T14:03:56.451449Z
Blankenese,17.11.2025 12:00,Sauerstoffsättigung,83.8,%,2025-11-17T14:03:56.451449Z
Blankenese,17.11.2025 12:00,Sauerstoffkonzentration,9.6,mg/l,2025-11-17T14:03:56.451449Z
Blankenese,17.11.2025 12:00,pH-Wert,7.8,ohne,2025-11-17T14:03:56.451449Z
Bunthaus,17.11.2025 15:40,Chlorophyll Grünalgen,1.2,µg/l,2025-11-17T23:00:02.343896Z
Bunthaus,17.11.2025 15:40,Chlorophyll Kieselalgen,1.9,µg/l,2025-11-17T23:00:02.343896Z
Bunthaus,17.11.2025 15:40,Chlorophyll (gesamt),5.7,µg/l,2025-11-17T23:00:02.343896Z
Bunthaus,17.11.2025 15:50,pH-Wert,7.9,ohne,2025-11-17T23:00:02.343896Z
Bunthaus,17.11.2025 15:50,Sauerstoffsättigung,93.2,%,2025-11-17T23:00:02.343896Z
Bunthaus,17.11.2025 15:50,Sauerstoffkonzentration,11.0,mg/l,2025-11-17T23:00:02.343896Z
Bunthaus,17.11.2025 15:50,Wassertemperatur,8.1,°C,2025-11-17T23:00:02.343896Z
Bunthaus,17.11.2025 15:50,Trübung,9.0,FNU,2025-11-17T23:00:02.343896Z
Blankenese,17.11.2025 16:00,Trübung,93.4,FNU,2025-11-17T23:00:02.426672Z
Blankenese,17.11.2025 16:00,pH-Wert,7.7,ohne,2025-11-17T23:00:02.426672Z
Blankenese,17.11.2025 16:00,Sauerstoffkonzentration,9.4,mg/l,2025-11-17T23:00:02.426672Z
Blankenese,17.11.2025 16:00,Sauerstoffsättigung,81.8,%,2025-11-17T23:00:02.426672Z
Blankenese,17.11.2025 16:00,Wassertemperatur,8.9,°C,2025-11-17T23:00:02.426672Z
Bunthaus,17.11.2025 15:40,Chlorophyll Grünalgen,1.2,µg/l,2025-11-18T02:00:02.492376Z
Bunthaus,17.11.2025 15:40,Chlorophyll Kieselalgen,1.9,µg/l,2025-11-18T02:00:02.492376Z
Bunthaus,17.11.2025 15:40,Chlorophyll (gesamt),5.7,µg/l,2025-11-18T02:00:02.492376Z
Bunthaus,17.11.2025 15:50,pH-Wert,7.9,ohne,2025-11-18T02:00:02.492376Z
Bunthaus,17.11.2025 15:50,Sauerstoffsättigung,93.2,%,2025-11-18T02:00:02.492376Z
Bunthaus,17.11.2025 15:50,Sauerstoffkonzentration,11.0,mg/l,2025-11-18T02:00:02.492376Z
Bunthaus,17.11.2025 15:50,Wassertemperatur,8.1,°C,2025-11-18T02:00:02.492376Z
Bunthaus,17.11.2025 15:50,Trübung,9.0,FNU,2025-11-18T02:00:02.492376Z
Blankenese,17.11.2025 16:00,Trübung,93.4,FNU,2025-11-18T02:00:02.580135Z
Blankenese,17.11.2025 16:00,pH-Wert,7.7,ohne,2025-11-18T02:00:02.580135Z
Blankenese,17.11.2025 16:00,Sauerstoffkonzentration,9.4,mg/l,2025-11-18T02:00:02.580135Z
Blankenese,17.11.2025 16:00,Sauerstoffsättigung,81.8,%,2025-11-18T02:00:02.580135Z
Blankenese,17.11.2025 16:00,Wassertemperatur,8.9,°C,2025-11-18T02:00:02.580135Z
Bunthaus,17.11.2025 15:40,Chlorophyll Grünalgen,1.2,µg/l,2025-11-18T05:00:02.532748Z
Bunthaus,17.11.2025 15:40,Chlorophyll Kieselalgen,1.9,µg/l,2025-11-18T05:00:02.532748Z
Bunthaus,17.11.2025 15:40,Chlorophyll (gesamt),5.7,µg/l,2025-11-18T05:00:02.532748Z
Bunthaus,17.11.2025 15:50,pH-Wert,7.9,ohne,2025-11-18T05:00:02.532748Z
Bunthaus,17.11.2025 15:50,Sauerstoffsättigung,93.2,%,2025-11-18T05:00:02.532748Z
Bunthaus,17.11.2025 15:50,Sauerstoffkonzentration,11.0,mg/l,2025-11-18T05:00:02.532748Z
Bunthaus,17.11.2025 15:50,Wassertemperatur,8.1,°C,2025-11-18T05:00:02.532748Z
Bunthaus,17.11.2025 15:50,Trübung,9.0,FNU,2025-11-18T05:00:02.532748Z
Blankenese,17.11.2025 16:00,Trübung,93.4,FNU,2025-11-18T05:00:02.614541Z
Blankenese,17.11.2025 16:00,pH-Wert,7.7,ohne,2025-11-18T05:00:02.614541Z
Blankenese,17.11.2025 16:00,Sauerstoffkonzentration,9.4,mg/l,2025-11-18T05:00:02.614541Z
Blankenese,17.11.2025 16:00,Sauerstoffsättigung,81.8,%,2025-11-18T05:00:02.614541Z
Blankenese,17.11.2025 16:00,Wassertemperatur,8.9,°C,2025-11-18T05:00:02.614541Z
Bunthaus,18.11.2025 06:00,Chlorophyll Kieselalgen,1.7,µg/l,2025-11-18T08:00:03.074005Z
Bunthaus,18.11.2025 06:00,Chlorophyll (gesamt),4.2,µg/l,2025-11-18T08:00:03.074005Z
Bunthaus,18.11.2025 06:00,Chlorophyll Grünalgen,0.0,µg/l,2025-11-18T08:00:03.074005Z
Bunthaus,18.11.2025 06:50,Trübung,9.1,FNU,2025-11-18T08:00:03.074005Z
Bunthaus,18.11.2025 06:50,pH-Wert,7.9,ohne,2025-11-18T08:00:03.074005Z
Bunthaus,18.11.2025 06:50,Wassertemperatur,7.6,°C,2025-11-18T08:00:03.074005Z
Bunthaus,18.11.2025 06:50,Sauerstoffsättigung,94.6,%,2025-11-18T08:00:03.074005Z
Bunthaus,18.11.2025 06:50,Sauerstoffkonzentration,11.3,mg/l,2025-11-18T08:00:03.074005Z
Blankenese,18.11.2025 07:00,Sauerstoffsättigung,84.2,%,2025-11-18T08:00:03.142534Z
Blankenese,18.11.2025 07:00,Trübung,68.3,FNU,2025-11-18T08:00:03.142534Z
Blankenese,18.11.2025 07:00,Sauerstoffkonzentration,9.7,mg/l,2025-11-18T08:00:03.142534Z
Blankenese,18.11.2025 07:00,Wassertemperatur,8.6,°C,2025-11-18T08:00:03.142534Z
Blankenese,18.11.2025 07:00,pH-Wert,7.8,ohne,2025-11-18T08:00:03.142534Z
